mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_lr__C,param_lr__max_iter,param_lr__penalty,param_preprocessor__poly__degree,param_smote__k_neighbors,param_smote__sampling_strategy,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
2.53900728225708,0.06639128268307247,0.021770334243774413,0.00021880937544739904,0.1,500,l2,2,5,0.5,"{'lr__C': 0.1, 'lr__max_iter': 500, 'lr__penalty': 'l2', 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.5}",0.45064377682403434,0.45558739255014324,0.46275071633237824,0.4169054441260745,0.44412607449856734,0.4460026808662395,0.015773864454219567,23
4.461528635025024,0.526094470555479,0.025565290451049806,0.0012077360178015253,0.1,500,l2,3,3,0.3,"{'lr__C': 0.1, 'lr__max_iter': 500, 'lr__penalty': 'l2', 'preprocessor__poly__degree': 3, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.3}",0.3490701001430615,0.35959885386819485,0.35959885386819485,0.30515759312320917,0.32951289398280803,0.34058765899709365,0.020845828631158875,46
5.285345363616943,0.45581504237422005,0.035677766799926756,0.0009345569478651586,0.1,500,l2,3,3,0.5,"{'lr__C': 0.1, 'lr__max_iter': 500, 'lr__penalty': 'l2', 'preprocessor__poly__degree': 3, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5}",0.4492131616595136,0.46131805157593125,0.46418338108882523,0.42550143266475643,0.4484240687679083,0.44972801915138694,0.013654151002373077,3
4.310441732406616,0.07653766342602872,0.025062084197998047,0.0001322850613099224,0.1,500,l2,3,5,0.3,"{'lr__C': 0.1, 'lr__max_iter': 500, 'lr__penalty': 'l2', 'preprocessor__poly__degree': 3, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.3}",0.35336194563662376,0.3524355300859599,0.3452722063037249,0.3037249283667622,0.335243553008596,0.33800763268033335,0.018328323061972324,48
5.20736665725708,0.3712967558934004,0.036243772506713866,0.0019658770223462225,0.1,500,l2,3,5,0.5,"{'lr__C': 0.1, 'lr__max_iter': 500, 'lr__penalty': 'l2', 'preprocessor__poly__degree': 3, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.5}",0.44778254649499283,0.4584527220630373,0.46418338108882523,0.4154727793696275,0.44269340974212035,0.44571696775172065,0.016919381246893326,24
0.10218391418457032,0.003861420195783312,0.0,0.0,0.1,500,elasticnet,2,3,0.3,"{'lr__C': 0.1, 'lr__max_iter': 500, 'lr__penalty': 'elasticnet', 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.3}",,,,,,,,49
0.112923002243042,0.005425588303440968,0.0,0.0,0.1,500,elasticnet,2,3,0.5,"{'lr__C': 0.1, 'lr__max_iter': 500, 'lr__penalty': 'elasticnet', 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5}",,,,,,,,49
0.10948290824890136,0.0021355282776826788,0.0,0.0,0.1,500,elasticnet,2,5,0.3,"{'lr__C': 0.1, 'lr__max_iter': 500, 'lr__penalty': 'elasticnet', 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.3}",,,,,,,,49
0.1162177562713623,0.0011875569123806402,0.0,0.0,0.1,500,elasticnet,2,5,0.5,"{'lr__C': 0.1, 'lr__max_iter': 500, 'lr__penalty': 'elasticnet', 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.5}",,,,,,,,49
0.13425321578979493,0.011193604547949541,0.0,0.0,0.1,500,elasticnet,3,3,0.3,"{'lr__C': 0.1, 'lr__max_iter': 500, 'lr__penalty': 'elasticnet', 'preprocessor__poly__degree': 3, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.3}",,,,,,,,49
0.160644006729126,0.008000887031161117,0.0,0.0,0.1,500,elasticnet,3,3,0.5,"{'lr__C': 0.1, 'lr__max_iter': 500, 'lr__penalty': 'elasticnet', 'preprocessor__poly__degree': 3, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5}",,,,,,,,49
0.14417881965637208,0.009703474421172366,0.0,0.0,0.1,500,elasticnet,3,5,0.3,"{'lr__C': 0.1, 'lr__max_iter': 500, 'lr__penalty': 'elasticnet', 'preprocessor__poly__degree': 3, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.3}",,,,,,,,49
0.1652083396911621,0.009024059098732247,0.0,0.0,0.1,500,elasticnet,3,5,0.5,"{'lr__C': 0.1, 'lr__max_iter': 500, 'lr__penalty': 'elasticnet', 'preprocessor__poly__degree': 3, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.5}",,,,,,,,49
0.10589432716369629,0.0048652460717932946,0.0,0.0,0.1,1000,l1,2,3,0.3,"{'lr__C': 0.1, 'lr__max_iter': 1000, 'lr__penalty': 'l1', 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.3}",,,,,,,,49
0.11501731872558593,0.003987894431442703,0.0,0.0,0.1,1000,l1,2,3,0.5,"{'lr__C': 0.1, 'lr__max_iter': 1000, 'lr__penalty': 'l1', 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5}",,,,,,,,49
0.10722007751464843,0.003608622275337077,0.0,0.0,0.1,1000,l1,2,5,0.3,"{'lr__C': 0.1, 'lr__max_iter': 1000, 'lr__penalty': 'l1', 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.3}",,,,,,,,49
0.11112608909606933,0.003951755224641892,0.0,0.0,0.1,1000,l1,2,5,0.5,"{'lr__C': 0.1, 'lr__max_iter': 1000, 'lr__penalty': 'l1', 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.5}",,,,,,,,49
0.14425668716430665,0.01951570834232325,0.0,0.0,0.1,1000,l1,3,3,0.3,"{'lr__C': 0.1, 'lr__max_iter': 1000, 'lr__penalty': 'l1', 'preprocessor__poly__degree': 3, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.3}",,,,,,,,49
0.16279158592224122,0.0057252174917862995,0.0,0.0,0.1,1000,l1,3,3,0.5,"{'lr__C': 0.1, 'lr__max_iter': 1000, 'lr__penalty': 'l1', 'preprocessor__poly__degree': 3, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5}",,,,,,,,49
