mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_lr__C,param_lr__max_iter,param_lr__penalty,param_preprocessor__poly__degree,param_smote__k_neighbors,param_smote__sampling_strategy,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
2.982636880874634,0.5671386401775055,0.018775749206542968,0.0006141429801935974,0.01,1000,l2,2,3,0.3,"{'lr__C': 0.01, 'lr__max_iter': 1000, 'lr__penalty': 'l2', 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.3}",0.5010266940451745,0.5246913580246914,0.5444915254237288,0.49318181818181817,0.509719222462203,0.5146221236275231,0.01823256146556985,21
4.871902751922607,0.48818667881111344,0.0197265625,0.0014531486900294652,0.01,1000,l2,2,3,0.5,"{'lr__C': 0.01, 'lr__max_iter': 1000, 'lr__penalty': 'l2', 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5}",0.45323741007194246,0.4562146892655367,0.463623395149786,0.4357459379615953,0.45614035087719296,0.45299235666521065,0.009282362667757445,44
3.2908485412597654,0.5197038827207106,0.020032405853271484,0.000893284516492521,0.01,1000,l2,2,5,0.3,"{'lr__C': 0.01, 'lr__max_iter': 1000, 'lr__penalty': 'l2', 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.3}",0.49298597194388777,0.525,0.5458515283842795,0.5011764705882353,0.5107296137339056,0.5151487169300617,0.018685019751311146,19
4.780792713165283,0.5003756651324694,0.019506168365478516,0.0010963830973255782,0.01,1000,l2,2,5,0.5,"{'lr__C': 0.01, 'lr__max_iter': 1000, 'lr__penalty': 'l2', 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.5}",0.4519368723098996,0.4550641940085592,0.47050359712230216,0.4342688330871492,0.45845697329376855,0.4540460939643357,0.011721183030267687,35
8.436998176574708,0.6094775686983792,0.02297205924987793,0.0008397877200897822,0.01,1000,l2,3,3,0.3,"{'lr__C': 0.01, 'lr__max_iter': 1000, 'lr__penalty': 'l2', 'preprocessor__poly__degree': 3, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.3}",0.5030800821355236,0.5239085239085239,0.5476190476190477,0.4965675057208238,0.5109170305676856,0.5164184379903209,0.018065526069137625,12
9.961329364776612,0.741141115033654,0.023106098175048828,0.0015069569891738462,0.01,1000,l2,3,3,0.5,"{'lr__C': 0.01, 'lr__max_iter': 1000, 'lr__penalty': 'l2', 'preprocessor__poly__degree': 3, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5}",0.45244956772334294,0.45365168539325845,0.4702467343976778,0.43593519882179677,0.4554744525547445,0.45355152777816415,0.010899421610102704,41
8.198536777496338,0.7387791214074478,0.02272930145263672,0.0008425515398698435,0.01,1000,l2,3,5,0.3,"{'lr__C': 0.01, 'lr__max_iter': 1000, 'lr__penalty': 'l2', 'preprocessor__poly__degree': 3, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.3}",0.498989898989899,0.5215605749486653,0.5508849557522124,0.5035460992907801,0.5189309576837416,0.5187824973330597,0.018232950209683307,2
9.77955346107483,0.582550282450605,0.023276424407958983,0.0014191001377504198,0.01,1000,l2,3,5,0.5,"{'lr__C': 0.01, 'lr__max_iter': 1000, 'lr__penalty': 'l2', 'preprocessor__poly__degree': 3, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.5}",0.4519368723098996,0.45454545454545453,0.4685714285714286,0.4338235294117647,0.45901639344262296,0.4535787356562341,0.011386372534495195,40
0.08557205200195313,0.009226864482341784,0.0,0.0,0.01,1000,elasticnet,2,3,0.3,"{'lr__C': 0.01, 'lr__max_iter': 1000, 'lr__penalty': 'elasticnet', 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.3}",,,,,,,,49
0.32642412185668945,0.4778238480664093,0.0,0.0,0.01,1000,elasticnet,2,3,0.5,"{'lr__C': 0.01, 'lr__max_iter': 1000, 'lr__penalty': 'elasticnet', 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5}",,,,,,,,49
0.08378067016601562,0.008447350268877874,0.0,0.0,0.01,1000,elasticnet,2,5,0.3,"{'lr__C': 0.01, 'lr__max_iter': 1000, 'lr__penalty': 'elasticnet', 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.3}",,,,,,,,49
0.08773932456970215,0.004488892591400176,0.0,0.0,0.01,1000,elasticnet,2,5,0.5,"{'lr__C': 0.01, 'lr__max_iter': 1000, 'lr__penalty': 'elasticnet', 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.5}",,,,,,,,49
0.12401986122131348,0.012278011508980176,0.0,0.0,0.01,1000,elasticnet,3,3,0.3,"{'lr__C': 0.01, 'lr__max_iter': 1000, 'lr__penalty': 'elasticnet', 'preprocessor__poly__degree': 3, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.3}",,,,,,,,49
0.12801804542541503,0.009581907460268563,0.0,0.0,0.01,1000,elasticnet,3,3,0.5,"{'lr__C': 0.01, 'lr__max_iter': 1000, 'lr__penalty': 'elasticnet', 'preprocessor__poly__degree': 3, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5}",,,,,,,,49
0.1316091537475586,0.007460588940447062,0.0,0.0,0.01,1000,elasticnet,3,5,0.3,"{'lr__C': 0.01, 'lr__max_iter': 1000, 'lr__penalty': 'elasticnet', 'preprocessor__poly__degree': 3, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.3}",,,,,,,,49
0.1373929500579834,0.005950612697148565,0.0,0.0,0.01,1000,elasticnet,3,5,0.5,"{'lr__C': 0.01, 'lr__max_iter': 1000, 'lr__penalty': 'elasticnet', 'preprocessor__poly__degree': 3, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.5}",,,,,,,,49
0.07481465339660645,0.0029814871000098607,0.0,0.0,0.1,500,l1,2,3,0.3,"{'lr__C': 0.1, 'lr__max_iter': 500, 'lr__penalty': 'l1', 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.3}",,,,,,,,49
0.07631359100341797,0.004615703516551516,0.0,0.0,0.1,500,l1,2,3,0.5,"{'lr__C': 0.1, 'lr__max_iter': 500, 'lr__penalty': 'l1', 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5}",,,,,,,,49
0.08281035423278808,0.0028115291365129374,0.0,0.0,0.1,500,l1,2,5,0.3,"{'lr__C': 0.1, 'lr__max_iter': 500, 'lr__penalty': 'l1', 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.3}",,,,,,,,49
0.07719035148620605,0.005829350169965565,0.0,0.0,0.1,500,l1,2,5,0.5,"{'lr__C': 0.1, 'lr__max_iter': 500, 'lr__penalty': 'l1', 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.5}",,,,,,,,49
0.13032207489013672,0.022822656776942053,0.0,0.0,0.1,500,l1,3,3,0.3,"{'lr__C': 0.1, 'lr__max_iter': 500, 'lr__penalty': 'l1', 'preprocessor__poly__degree': 3, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.3}",,,,,,,,49
0.12923436164855956,0.005716149513553719,0.0,0.0,0.1,500,l1,3,3,0.5,"{'lr__C': 0.1, 'lr__max_iter': 500, 'lr__penalty': 'l1', 'preprocessor__poly__degree': 3, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5}",,,,,,,,49
0.11705207824707031,0.009921142099724266,0.0,0.0,0.1,500,l1,3,5,0.3,"{'lr__C': 0.1, 'lr__max_iter': 500, 'lr__penalty': 'l1', 'preprocessor__poly__degree': 3, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.3}",,,,,,,,49
0.1413907527923584,0.019032471146271348,0.0,0.0,0.1,500,l1,3,5,0.5,"{'lr__C': 0.1, 'lr__max_iter': 500, 'lr__penalty': 'l1', 'preprocessor__poly__degree': 3, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.5}",,,,,,,,49
1.3200560569763184,0.20603393998720917,0.018767881393432616,0.0004768498275981078,0.1,500,l2,2,3,0.3,"{'lr__C': 0.1, 'lr__max_iter': 500, 'lr__penalty': 'l2', 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.3}",0.5020576131687243,0.5257731958762887,0.5474137931034483,0.4976958525345622,0.5097613882863341,0.5165403685938715,0.018161684970286533,10
2.8047742366790773,0.19160779081362814,0.020535087585449217,0.001147142430513056,0.1,500,l2,2,3,0.5,"{'lr__C': 0.1, 'lr__max_iter': 500, 'lr__penalty': 'l2', 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5}",0.4531024531024531,0.4527503526093089,0.4628330995792426,0.4362017804154303,0.4569343065693431,0.45236439845515564,0.00885891269363388,46
1.554009485244751,0.4278696865794687,0.019461297988891603,0.0009367014987446153,0.1,500,l2,2,5,0.3,"{'lr__C': 0.1, 'lr__max_iter': 500, 'lr__penalty': 'l2', 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.3}",0.49798387096774194,0.5323275862068966,0.55119825708061,0.5035460992907801,0.5131004366812227,0.5196312500454503,0.0196349968373571,1
2.240394353866577,0.13945005167496027,0.018703174591064454,0.0003716835200177905,0.1,500,l2,2,5,0.5,"{'lr__C': 0.1, 'lr__max_iter': 500, 'lr__penalty': 'l2', 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.5}",0.4525862068965517,0.4542857142857143,0.47291361639824303,0.4349775784753363,0.4599406528189911,0.4549407537749673,0.012268040732769894,27
4.489960384368897,0.3510130794744423,0.02444796562194824,0.0016472187578485357,0.1,500,l2,3,3,0.3,"{'lr__C': 0.1, 'lr__max_iter': 500, 'lr__penalty': 'l2', 'preprocessor__poly__degree': 3, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.3}",0.505175983436853,0.5284210526315789,0.5504385964912281,0.4976635514018692,0.5066079295154186,0.5176614226953895,0.019329218916639242,4
4.819969749450683,0.20095258299717855,0.023227214813232422,0.0011875000693682119,0.1,500,l2,3,3,0.5,"{'lr__C': 0.1, 'lr__max_iter': 500, 'lr__penalty': 'l2', 'preprocessor__poly__degree': 3, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5}",0.4544138929088278,0.4535211267605634,0.4702467343976778,0.43548387096774194,0.4582723279648609,0.4543875905999344,0.011177707222153277,32
4.640283393859863,0.4588633685261929,0.024440956115722657,0.0012711065879927011,0.1,500,l2,3,5,0.3,"{'lr__C': 0.1, 'lr__max_iter': 500, 'lr__penalty': 'l2', 'preprocessor__poly__degree': 3, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.3}",0.498989898989899,0.5336225596529284,0.5540229885057472,0.4930232558139535,0.5075921908893709,0.5174501787703798,0.022951046752183384,5
4.82186975479126,0.2750083179545429,0.022858047485351564,0.0008987634739185597,0.1,500,l2,3,5,0.5,"{'lr__C': 0.1, 'lr__max_iter': 500, 'lr__penalty': 'l2', 'preprocessor__poly__degree': 3, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.5}",0.4510086455331412,0.45454545454545453,0.47230320699708456,0.43543543543543545,0.4618834080717489,0.4550352301165729,0.012212172467763314,26
0.08063783645629882,0.00908386864869722,0.0,0.0,0.1,500,elasticnet,2,3,0.3,"{'lr__C': 0.1, 'lr__max_iter': 500, 'lr__penalty': 'elasticnet', 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.3}",,,,,,,,49
0.08831272125244141,0.0031747383608586484,0.0,0.0,0.1,500,elasticnet,2,3,0.5,"{'lr__C': 0.1, 'lr__max_iter': 500, 'lr__penalty': 'elasticnet', 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5}",,,,,,,,49
0.08301420211791992,0.006481244055299786,0.0,0.0,0.1,500,elasticnet,2,5,0.3,"{'lr__C': 0.1, 'lr__max_iter': 500, 'lr__penalty': 'elasticnet', 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.3}",,,,,,,,49
0.08477749824523925,0.004787817344496375,0.0,0.0,0.1,500,elasticnet,2,5,0.5,"{'lr__C': 0.1, 'lr__max_iter': 500, 'lr__penalty': 'elasticnet', 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.5}",,,,,,,,49
0.12717466354370116,0.012482471968540921,0.0,0.0,0.1,500,elasticnet,3,3,0.3,"{'lr__C': 0.1, 'lr__max_iter': 500, 'lr__penalty': 'elasticnet', 'preprocessor__poly__degree': 3, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.3}",,,,,,,,49
0.13045201301574708,0.0070964930820372795,0.0,0.0,0.1,500,elasticnet,3,3,0.5,"{'lr__C': 0.1, 'lr__max_iter': 500, 'lr__penalty': 'elasticnet', 'preprocessor__poly__degree': 3, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5}",,,,,,,,49
0.1336918830871582,0.021976399112015214,0.0,0.0,0.1,500,elasticnet,3,5,0.3,"{'lr__C': 0.1, 'lr__max_iter': 500, 'lr__penalty': 'elasticnet', 'preprocessor__poly__degree': 3, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.3}",,,,,,,,49
0.13210740089416503,0.00865824988382931,0.0,0.0,0.1,500,elasticnet,3,5,0.5,"{'lr__C': 0.1, 'lr__max_iter': 500, 'lr__penalty': 'elasticnet', 'preprocessor__poly__degree': 3, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.5}",,,,,,,,49
0.07681550979614257,0.0029380021774390174,0.0,0.0,0.1,1000,l1,2,3,0.3,"{'lr__C': 0.1, 'lr__max_iter': 1000, 'lr__penalty': 'l1', 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.3}",,,,,,,,49
0.0803255558013916,0.005232844365216578,0.0,0.0,0.1,1000,l1,2,3,0.5,"{'lr__C': 0.1, 'lr__max_iter': 1000, 'lr__penalty': 'l1', 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5}",,,,,,,,49
0.08554272651672364,0.003955257431575197,0.0,0.0,0.1,1000,l1,2,5,0.3,"{'lr__C': 0.1, 'lr__max_iter': 1000, 'lr__penalty': 'l1', 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.3}",,,,,,,,49
0.0857776165008545,0.008885905885951242,0.0,0.0,0.1,1000,l1,2,5,0.5,"{'lr__C': 0.1, 'lr__max_iter': 1000, 'lr__penalty': 'l1', 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.5}",,,,,,,,49
0.13395085334777831,0.02059001108413699,0.0,0.0,0.1,1000,l1,3,3,0.3,"{'lr__C': 0.1, 'lr__max_iter': 1000, 'lr__penalty': 'l1', 'preprocessor__poly__degree': 3, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.3}",,,,,,,,49
0.1359006404876709,0.0025260411690491247,0.0,0.0,0.1,1000,l1,3,3,0.5,"{'lr__C': 0.1, 'lr__max_iter': 1000, 'lr__penalty': 'l1', 'preprocessor__poly__degree': 3, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5}",,,,,,,,49
0.12179450988769532,0.0028366960920395024,0.0,0.0,0.1,1000,l1,3,5,0.3,"{'lr__C': 0.1, 'lr__max_iter': 1000, 'lr__penalty': 'l1', 'preprocessor__poly__degree': 3, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.3}",,,,,,,,49
0.16437201499938964,0.017100639773862104,0.0,0.0,0.1,1000,l1,3,5,0.5,"{'lr__C': 0.1, 'lr__max_iter': 1000, 'lr__penalty': 'l1', 'preprocessor__poly__degree': 3, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.5}",,,,,,,,49
3.018307018280029,0.49666991671763977,0.021463584899902344,0.0006760054888222599,0.1,1000,l2,2,3,0.3,"{'lr__C': 0.1, 'lr__max_iter': 1000, 'lr__penalty': 'l2', 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.3}",0.5010266940451745,0.5214723926380368,0.5472103004291845,0.49658314350797267,0.512087912087912,0.5156760885416561,0.018000133221625123,14
