mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_preprocessor__poly__degree,param_smote__k_neighbors,param_smote__sampling_strategy,param_svc__C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
18.578976154327393,1.2243905440944676,3.7279422283172607,0.4216967722003538,2,3,0.3,0.01,"{'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.3, 'svc__C': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
18.158375358581544,1.9156412172447952,3.186174154281616,0.37073931095065854,2,3,0.3,0.1,"{'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.3, 'svc__C': 0.1}",0.5887096774193549,0.6293103448275862,0.6317991631799164,0.616822429906542,0.6507177033492823,0.6234718637365363,0.020486054385770086,1
18.034259557724,0.659421733422919,2.8808180809021,0.028191604613506126,2,3,0.3,1.0,"{'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.3, 'svc__C': 1}",0.5887096774193549,0.6293103448275862,0.6317991631799164,0.616822429906542,0.6507177033492823,0.6234718637365363,0.020486054385770086,1
51.79076046943665,1.4655538184057118,5.891912746429443,0.6527553402962615,2,3,0.5,0.01,"{'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'svc__C': 0.01}",0.5887096774193549,0.6293103448275862,0.6317991631799164,0.616822429906542,0.6507177033492823,0.6234718637365363,0.020486054385770086,1
44.19894232749939,2.034800596724489,4.624737405776978,0.17621047909272236,2,3,0.5,0.1,"{'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'svc__C': 0.1}",0.5887096774193549,0.6293103448275862,0.6317991631799164,0.616822429906542,0.6507177033492823,0.6234718637365363,0.020486054385770086,1
43.27092800140381,0.8403041399328371,4.948611688613892,0.5791052551223277,2,3,0.5,1.0,"{'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'svc__C': 1}",0.5887096774193549,0.6293103448275862,0.6317991631799164,0.616822429906542,0.6507177033492823,0.6234718637365363,0.020486054385770086,1
18.32375650405884,1.980179725284474,3.326535129547119,0.05382786033249948,2,5,0.3,0.01,"{'preprocessor__poly__degree': 2, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.3, 'svc__C': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
18.618457126617432,1.7411949198937333,3.511069917678833,0.6661687091752315,2,5,0.3,0.1,"{'preprocessor__poly__degree': 2, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.3, 'svc__C': 0.1}",0.5887096774193549,0.6293103448275862,0.6317991631799164,0.616822429906542,0.6507177033492823,0.6234718637365363,0.020486054385770086,1
17.427116107940673,2.823274662111648,2.8524433612823485,0.018476744196070077,2,5,0.3,1.0,"{'preprocessor__poly__degree': 2, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.3, 'svc__C': 1}",0.5887096774193549,0.6293103448275862,0.6317991631799164,0.616822429906542,0.6507177033492823,0.6234718637365363,0.020486054385770086,1
52.337189292907716,1.1061506758776396,5.887931442260742,0.5981457864025439,2,5,0.5,0.01,"{'preprocessor__poly__degree': 2, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.5, 'svc__C': 0.01}",0.5887096774193549,0.6293103448275862,0.6317991631799164,0.616822429906542,0.6507177033492823,0.6234718637365363,0.020486054385770086,1
46.05996036529541,1.4336178175961276,4.724511814117432,0.05327305232520322,2,5,0.5,0.1,"{'preprocessor__poly__degree': 2, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.5, 'svc__C': 0.1}",0.5887096774193549,0.6293103448275862,0.6317991631799164,0.616822429906542,0.6507177033492823,0.6234718637365363,0.020486054385770086,1
46.439186573028564,1.748687106894747,4.570008993148804,0.061261687933449716,2,5,0.5,1.0,"{'preprocessor__poly__degree': 2, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.5, 'svc__C': 1}",0.5887096774193549,0.6293103448275862,0.6317991631799164,0.616822429906542,0.6507177033492823,0.6234718637365363,0.020486054385770086,1
58.473717546463014,1.1905744951219068,8.174857807159423,0.17233838980551855,3,3,0.3,0.01,"{'preprocessor__poly__degree': 3, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.3, 'svc__C': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
63.841796875,1.580285768064002,7.734664630889893,0.853063351506357,3,3,0.3,0.1,"{'preprocessor__poly__degree': 3, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.3, 'svc__C': 0.1}",0.5887096774193549,0.6293103448275862,0.6317991631799164,0.616822429906542,0.6507177033492823,0.6234718637365363,0.020486054385770086,1
57.447300863265994,1.918881927061042,7.544178438186646,0.8916843997134438,3,3,0.3,1.0,"{'preprocessor__poly__degree': 3, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.3, 'svc__C': 1}",0.5887096774193549,0.6293103448275862,0.6317991631799164,0.616822429906542,0.6507177033492823,0.6234718637365363,0.020486054385770086,1
140.64845423698426,2.500967534970264,14.847285842895507,0.8399425489725093,3,3,0.5,0.01,"{'preprocessor__poly__degree': 3, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'svc__C': 0.01}",0.5887096774193549,0.6293103448275862,0.6317991631799164,0.616822429906542,0.6507177033492823,0.6234718637365363,0.020486054385770086,1
