mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_forest__max_depth,param_forest__min_samples_leaf,param_forest__min_samples_split,param_forest__n_estimators,param_preprocessor__poly__degree,param_smote__k_neighbors,param_smote__sampling_strategy,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
2.82108211517334,0.6394264601883154,0.059532690048217776,0.0006616317969310727,3,3,4,200,2,5,0.5,"{'forest__max_depth': 3, 'forest__min_samples_leaf': 3, 'forest__min_samples_split': 4, 'forest__n_estimators': 200, 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.5}",0.5121602288984263,0.5200573065902578,0.5286532951289399,0.497134670487106,0.5085959885386819,0.5133202979286823,0.010640747002858046,43
3.810804605484009,0.224994450106237,0.06286387443542481,0.0008293945952011215,3,3,4,200,3,3,0.3,"{'forest__max_depth': 3, 'forest__min_samples_leaf': 3, 'forest__min_samples_split': 4, 'forest__n_estimators': 200, 'preprocessor__poly__degree': 3, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.3}",0.43776824034334766,0.501432664756447,0.46275071633237824,0.41117478510028654,0.43982808022922637,0.4505908973523372,0.03022130103308903,175
5.545716571807861,0.8126865954861463,0.06400775909423828,0.0009330758844739,3,3,4,200,3,3,0.5,"{'forest__max_depth': 3, 'forest__min_samples_leaf': 3, 'forest__min_samples_split': 4, 'forest__n_estimators': 200, 'preprocessor__poly__degree': 3, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5}",0.5207439198855508,0.5286532951289399,0.5358166189111748,0.505730659025788,0.5186246418338109,0.5219138269570529,0.010127096335889223,1
4.1646233081817625,0.6606213705020066,0.061979150772094725,0.0009018639973977537,3,3,4,200,3,5,0.3,"{'forest__max_depth': 3, 'forest__min_samples_leaf': 3, 'forest__min_samples_split': 4, 'forest__n_estimators': 200, 'preprocessor__poly__degree': 3, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.3}",0.463519313304721,0.4713467048710602,0.43982808022922637,0.3753581661891118,0.43123209169054444,0.43625687125693274,0.03382659129036856,229
5.562390565872192,0.7758019195414723,0.06381235122680665,0.0010847856561883476,3,3,4,200,3,5,0.5,"{'forest__max_depth': 3, 'forest__min_samples_leaf': 3, 'forest__min_samples_split': 4, 'forest__n_estimators': 200, 'preprocessor__poly__degree': 3, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.5}",0.5150214592274678,0.5229226361031518,0.5329512893982808,0.497134670487106,0.5143266475644699,0.5164713405560952,0.011779784389613416,13
1.049882173538208,0.1144824286708804,0.041507291793823245,0.0009850166966766359,3,3,5,100,2,3,0.3,"{'forest__max_depth': 3, 'forest__min_samples_leaf': 3, 'forest__min_samples_split': 5, 'forest__n_estimators': 100, 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.3}",0.45493562231759654,0.4713467048710602,0.47564469914040114,0.4297994269340974,0.45702005730659023,0.45774930211394904,0.016092101857918952,145
1.3474110126495362,0.13469992573167106,0.040799713134765624,0.0004479294053250669,3,3,5,100,2,3,0.5,"{'forest__max_depth': 3, 'forest__min_samples_leaf': 3, 'forest__min_samples_split': 5, 'forest__n_estimators': 100, 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5}",0.5021459227467812,0.5200573065902578,0.5157593123209169,0.4584527220630373,0.5114613180515759,0.5015753163545138,0.022362408029036458,109
1.023638916015625,0.10831252445610912,0.03954944610595703,0.0003743441565923069,3,3,5,100,2,5,0.3,"{'forest__max_depth': 3, 'forest__min_samples_leaf': 3, 'forest__min_samples_split': 5, 'forest__n_estimators': 100, 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.3}",0.45493562231759654,0.4699140401146132,0.47421203438395415,0.43123209169054444,0.45415472779369626,0.456889703260081,0.01509508569468987,159
1.3642496585845947,0.122163940988641,0.04068756103515625,0.00041911675190928183,3,3,5,100,2,5,0.5,"{'forest__max_depth': 3, 'forest__min_samples_leaf': 3, 'forest__min_samples_split': 5, 'forest__n_estimators': 100, 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.5}",0.5121602288984263,0.5186246418338109,0.5229226361031518,0.4799426934097421,0.505730659025788,0.5078761718541838,0.015133811690117202,67
2.239592695236206,0.5776752882357417,0.043886756896972655,0.00013399960705581535,3,3,5,100,3,3,0.3,"{'forest__max_depth': 3, 'forest__min_samples_leaf': 3, 'forest__min_samples_split': 5, 'forest__n_estimators': 100, 'preprocessor__poly__degree': 3, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.3}",0.43204577968526464,0.497134670487106,0.45415472779369626,0.38108882521489973,0.44126074498567336,0.441136949633328,0.037399596873589645,213
2.752128505706787,0.13738432869435963,0.04472150802612305,0.00022468598265375022,3,3,5,100,3,3,0.5,"{'forest__max_depth': 3, 'forest__min_samples_leaf': 3, 'forest__min_samples_split': 5, 'forest__n_estimators': 100, 'preprocessor__poly__degree': 3, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5}",0.5121602288984263,0.5286532951289399,0.5286532951289399,0.5,0.5143266475644699,0.5167586933441551,0.01087085670748866,7
2.2921438694000242,0.4955370538258373,0.04592189788818359,0.002555912054362722,3,3,5,100,3,5,0.3,"{'forest__max_depth': 3, 'forest__min_samples_leaf': 3, 'forest__min_samples_split': 5, 'forest__n_estimators': 100, 'preprocessor__poly__degree': 3, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.3}",0.44635193133047213,0.45415472779369626,0.44269340974212035,0.36962750716332377,0.4340974212034384,0.4293849994466101,0.030566958655826246,257
2.734173631668091,0.1521070654239859,0.0451716423034668,0.000838223841717299,3,3,5,100,3,5,0.5,"{'forest__max_depth': 3, 'forest__min_samples_leaf': 3, 'forest__min_samples_split': 5, 'forest__n_estimators': 100, 'preprocessor__poly__degree': 3, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.5}",0.5121602288984263,0.5200573065902578,0.5286532951289399,0.49570200573065903,0.5100286532951289,0.5133202979286824,0.010982467786183014,37
1.960752534866333,0.21027841632660202,0.05945444107055664,0.0006076748274995792,3,3,5,200,2,3,0.3,"{'forest__max_depth': 3, 'forest__min_samples_leaf': 3, 'forest__min_samples_split': 5, 'forest__n_estimators': 200, 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.3}",0.45064377682403434,0.47277936962750716,0.47564469914040114,0.4297994269340974,0.45702005730659023,0.4571774659665261,0.01659354688728683,151
2.79757022857666,0.461718211753234,0.060239982604980466,0.0005610703241706951,3,3,5,200,2,3,0.5,"{'forest__max_depth': 3, 'forest__min_samples_leaf': 3, 'forest__min_samples_split': 5, 'forest__n_estimators': 200, 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5}",0.5121602288984263,0.5200573065902578,0.5272206303724928,0.46131805157593125,0.5143266475644699,0.5070165730003156,0.023437209361904222,79
1.944130802154541,0.19594870134644715,0.0597165584564209,0.000822941429811112,3,3,5,200,2,5,0.3,"{'forest__max_depth': 3, 'forest__min_samples_leaf': 3, 'forest__min_samples_split': 5, 'forest__n_estimators': 200, 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.3}",0.45064377682403434,0.4699140401146132,0.47564469914040114,0.4269340974212034,0.45415472779369626,0.45545826825878966,0.017058535688487277,167
2.643179512023926,0.24415129176236272,0.061325597763061526,0.0013945003956904842,3,3,5,200,2,5,0.5,"{'forest__max_depth': 3, 'forest__min_samples_leaf': 3, 'forest__min_samples_split': 5, 'forest__n_estimators': 200, 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.5}",0.5121602288984263,0.5200573065902578,0.5286532951289399,0.497134670487106,0.5085959885386819,0.5133202979286823,0.010640747002858046,43
4.056621932983399,0.6586148112587441,0.06254286766052246,0.0009232912502535209,3,3,5,200,3,3,0.3,"{'forest__max_depth': 3, 'forest__min_samples_leaf': 3, 'forest__min_samples_split': 5, 'forest__n_estimators': 200, 'preprocessor__poly__degree': 3, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.3}",0.43776824034334766,0.501432664756447,0.46275071633237824,0.41117478510028654,0.43982808022922637,0.4505908973523372,0.03022130103308903,175
5.2359874725341795,0.2624439301064508,0.32034974098205565,0.5133381865324135,3,3,5,200,3,3,0.5,"{'forest__max_depth': 3, 'forest__min_samples_leaf': 3, 'forest__min_samples_split': 5, 'forest__n_estimators': 200, 'preprocessor__poly__degree': 3, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5}",0.5207439198855508,0.5286532951289399,0.5358166189111748,0.505730659025788,0.5186246418338109,0.5219138269570529,0.010127096335889223,1
3.911876392364502,0.18348722566393288,0.06332478523254395,0.0006944766216619463,3,3,5,200,3,5,0.3,"{'forest__max_depth': 3, 'forest__min_samples_leaf': 3, 'forest__min_samples_split': 5, 'forest__n_estimators': 200, 'preprocessor__poly__degree': 3, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.3}",0.463519313304721,0.4713467048710602,0.43982808022922637,0.3753581661891118,0.43123209169054444,0.43625687125693274,0.03382659129036856,229
5.544439506530762,0.7358827248524767,0.06380085945129395,0.0006508927536634845,3,3,5,200,3,5,0.5,"{'forest__max_depth': 3, 'forest__min_samples_leaf': 3, 'forest__min_samples_split': 5, 'forest__n_estimators': 200, 'preprocessor__poly__degree': 3, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.5}",0.5150214592274678,0.5229226361031518,0.5329512893982808,0.497134670487106,0.5143266475644699,0.5164713405560952,0.011779784389613416,13
1.0309994697570801,0.100854424509003,0.040050506591796875,0.0006503608378979086,3,4,4,100,2,3,0.3,"{'forest__max_depth': 3, 'forest__min_samples_leaf': 4, 'forest__min_samples_split': 4, 'forest__n_estimators': 100, 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.3}",0.45493562231759654,0.4713467048710602,0.47564469914040114,0.4297994269340974,0.45702005730659023,0.45774930211394904,0.016092101857918952,145
1.620314359664917,0.45747472691706437,0.04110803604125977,0.0005429438957348145,3,4,4,100,2,3,0.5,"{'forest__max_depth': 3, 'forest__min_samples_leaf': 4, 'forest__min_samples_split': 4, 'forest__n_estimators': 100, 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5}",0.5021459227467812,0.5200573065902578,0.5157593123209169,0.4584527220630373,0.5114613180515759,0.5015753163545138,0.022362408029036458,109
1.0459112644195556,0.13686035379353276,0.040653562545776366,0.0007573417650339297,3,4,4,100,2,5,0.3,"{'forest__max_depth': 3, 'forest__min_samples_leaf': 4, 'forest__min_samples_split': 4, 'forest__n_estimators': 100, 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.3}",0.45493562231759654,0.4699140401146132,0.47421203438395415,0.4326647564469914,0.45415472779369626,0.4571762362113703,0.014611177718671983,157
1.3604881286621093,0.12292957407761532,0.04037914276123047,0.000337455490636833,3,4,4,100,2,5,0.5,"{'forest__max_depth': 3, 'forest__min_samples_leaf': 4, 'forest__min_samples_split': 4, 'forest__n_estimators': 100, 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.5}",0.5121602288984263,0.5186246418338109,0.5229226361031518,0.4799426934097421,0.505730659025788,0.5078761718541838,0.015133811690117202,67
1.974711036682129,0.13675380155508127,0.043375825881958006,0.0002088945494434797,3,4,4,100,3,3,0.3,"{'forest__max_depth': 3, 'forest__min_samples_leaf': 4, 'forest__min_samples_split': 4, 'forest__n_estimators': 100, 'preprocessor__poly__degree': 3, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.3}",0.43204577968526464,0.497134670487106,0.45415472779369626,0.38108882521489973,0.44126074498567336,0.441136949633328,0.037399596873589645,213
2.9713767051696776,0.43252301315136593,0.04405193328857422,0.0008210181497588667,3,4,4,100,3,3,0.5,"{'forest__max_depth': 3, 'forest__min_samples_leaf': 4, 'forest__min_samples_split': 4, 'forest__n_estimators': 100, 'preprocessor__poly__degree': 3, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5}",0.5121602288984263,0.5286532951289399,0.5286532951289399,0.5,0.5143266475644699,0.5167586933441551,0.01087085670748866,7
1.9986831665039062,0.10350752878305243,0.043765592575073245,0.000616058354587501,3,4,4,100,3,5,0.3,"{'forest__max_depth': 3, 'forest__min_samples_leaf': 4, 'forest__min_samples_split': 4, 'forest__n_estimators': 100, 'preprocessor__poly__degree': 3, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.3}",0.44635193133047213,0.45415472779369626,0.44269340974212035,0.36962750716332377,0.4340974212034384,0.4293849994466101,0.030566958655826246,257
2.96797137260437,0.5210971140391399,0.04371962547302246,0.0006128718933669675,3,4,4,100,3,5,0.5,"{'forest__max_depth': 3, 'forest__min_samples_leaf': 4, 'forest__min_samples_split': 4, 'forest__n_estimators': 100, 'preprocessor__poly__degree': 3, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.5}",0.5121602288984263,0.5200573065902578,0.5286532951289399,0.49570200573065903,0.5100286532951289,0.5133202979286824,0.010982467786183014,37
1.9403026580810547,0.1768124363207089,0.06000332832336426,0.00041701333965040024,3,4,4,200,2,3,0.3,"{'forest__max_depth': 3, 'forest__min_samples_leaf': 4, 'forest__min_samples_split': 4, 'forest__n_estimators': 200, 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.3}",0.45064377682403434,0.47277936962750716,0.47564469914040114,0.4297994269340974,0.45702005730659023,0.4571774659665261,0.01659354688728683,151
2.5265920639038084,0.26501462161019207,0.059943008422851565,0.000635955027479968,3,4,4,200,2,3,0.5,"{'forest__max_depth': 3, 'forest__min_samples_leaf': 4, 'forest__min_samples_split': 4, 'forest__n_estimators': 200, 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5}",0.5121602288984263,0.5200573065902578,0.5272206303724928,0.46131805157593125,0.5143266475644699,0.5070165730003156,0.023437209361904222,79
2.23730092048645,0.5047578596695125,0.06000199317932129,0.0010639581142268685,3,4,4,200,2,5,0.3,"{'forest__max_depth': 3, 'forest__min_samples_leaf': 4, 'forest__min_samples_split': 4, 'forest__n_estimators': 200, 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.3}",0.45064377682403434,0.4699140401146132,0.47564469914040114,0.4283667621776504,0.45415472779369626,0.45574480121007904,0.016582394720236867,163
2.592971992492676,0.2740717704020282,0.0600675106048584,0.0005064706431285401,3,4,4,200,2,5,0.5,"{'forest__max_depth': 3, 'forest__min_samples_leaf': 4, 'forest__min_samples_split': 4, 'forest__n_estimators': 200, 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.5}",0.5121602288984263,0.5200573065902578,0.5286532951289399,0.497134670487106,0.5085959885386819,0.5133202979286823,0.010640747002858046,43
4.065233278274536,0.5311061463771929,0.06274476051330566,0.0016778839966232484,3,4,4,200,3,3,0.3,"{'forest__max_depth': 3, 'forest__min_samples_leaf': 4, 'forest__min_samples_split': 4, 'forest__n_estimators': 200, 'preprocessor__poly__degree': 3, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.3}",0.43776824034334766,0.501432664756447,0.46275071633237824,0.41117478510028654,0.43982808022922637,0.4505908973523372,0.03022130103308903,175
5.1931085109710695,0.25906871744001925,0.06350874900817871,0.0010017292038699806,3,4,4,200,3,3,0.5,"{'forest__max_depth': 3, 'forest__min_samples_leaf': 4, 'forest__min_samples_split': 4, 'forest__n_estimators': 200, 'preprocessor__poly__degree': 3, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5}",0.5207439198855508,0.5286532951289399,0.5358166189111748,0.505730659025788,0.5186246418338109,0.5219138269570529,0.010127096335889223,1
4.121095418930054,0.7381810066993566,0.06256542205810547,0.0022179874111463885,3,4,4,200,3,5,0.3,"{'forest__max_depth': 3, 'forest__min_samples_leaf': 4, 'forest__min_samples_split': 4, 'forest__n_estimators': 200, 'preprocessor__poly__degree': 3, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.3}",0.463519313304721,0.4713467048710602,0.43982808022922637,0.3753581661891118,0.43123209169054444,0.43625687125693274,0.03382659129036856,229
5.538294792175293,0.8058494826529113,0.06413416862487793,0.0023351312742258324,3,4,4,200,3,5,0.5,"{'forest__max_depth': 3, 'forest__min_samples_leaf': 4, 'forest__min_samples_split': 4, 'forest__n_estimators': 200, 'preprocessor__poly__degree': 3, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.5}",0.5150214592274678,0.5229226361031518,0.5329512893982808,0.497134670487106,0.5143266475644699,0.5164713405560952,0.011779784389613416,13
0.9857431888580322,0.09816240813545947,0.03874263763427734,0.0005143698941061129,3,4,5,100,2,3,0.3,"{'forest__max_depth': 3, 'forest__min_samples_leaf': 4, 'forest__min_samples_split': 5, 'forest__n_estimators': 100, 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.3}",0.45493562231759654,0.4713467048710602,0.47564469914040114,0.4297994269340974,0.45702005730659023,0.45774930211394904,0.016092101857918952,145
1.350388765335083,0.149353008039605,0.04054756164550781,0.0006088884594349617,3,4,5,100,2,3,0.5,"{'forest__max_depth': 3, 'forest__min_samples_leaf': 4, 'forest__min_samples_split': 5, 'forest__n_estimators': 100, 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5}",0.5021459227467812,0.5200573065902578,0.5157593123209169,0.4584527220630373,0.5114613180515759,0.5015753163545138,0.022362408029036458,109
1.0567463397979737,0.11282843936816578,0.040368175506591795,0.000651875437534904,3,4,5,100,2,5,0.3,"{'forest__max_depth': 3, 'forest__min_samples_leaf': 4, 'forest__min_samples_split': 5, 'forest__n_estimators': 100, 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.3}",0.45493562231759654,0.4699140401146132,0.47421203438395415,0.4326647564469914,0.45415472779369626,0.4571762362113703,0.014611177718671983,157
1.6617575645446778,0.6510770648313604,0.04174370765686035,0.0006973316130629172,3,4,5,100,2,5,0.5,"{'forest__max_depth': 3, 'forest__min_samples_leaf': 4, 'forest__min_samples_split': 5, 'forest__n_estimators': 100, 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.5}",0.5121602288984263,0.5186246418338109,0.5229226361031518,0.4799426934097421,0.505730659025788,0.5078761718541838,0.015133811690117202,67
1.9484461784362792,0.15294305397016358,0.04239101409912109,0.0005082045425732051,3,4,5,100,3,3,0.3,"{'forest__max_depth': 3, 'forest__min_samples_leaf': 4, 'forest__min_samples_split': 5, 'forest__n_estimators': 100, 'preprocessor__poly__degree': 3, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.3}",0.43204577968526464,0.497134670487106,0.45415472779369626,0.38108882521489973,0.44126074498567336,0.441136949633328,0.037399596873589645,213
2.6881223201751707,0.12191178030495135,0.04387421607971191,0.0008029670070934814,3,4,5,100,3,3,0.5,"{'forest__max_depth': 3, 'forest__min_samples_leaf': 4, 'forest__min_samples_split': 5, 'forest__n_estimators': 100, 'preprocessor__poly__degree': 3, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5}",0.5121602288984263,0.5286532951289399,0.5286532951289399,0.5,0.5143266475644699,0.5167586933441551,0.01087085670748866,7
2.3214415073394776,0.5298722641994021,0.045512962341308597,0.002364952426167309,3,4,5,100,3,5,0.3,"{'forest__max_depth': 3, 'forest__min_samples_leaf': 4, 'forest__min_samples_split': 5, 'forest__n_estimators': 100, 'preprocessor__poly__degree': 3, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.3}",0.44635193133047213,0.45415472779369626,0.44269340974212035,0.36962750716332377,0.4340974212034384,0.4293849994466101,0.030566958655826246,257
2.658407974243164,0.16701944837448013,0.042779159545898435,0.0006802060818831214,3,4,5,100,3,5,0.5,"{'forest__max_depth': 3, 'forest__min_samples_leaf': 4, 'forest__min_samples_split': 5, 'forest__n_estimators': 100, 'preprocessor__poly__degree': 3, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.5}",0.5121602288984263,0.5200573065902578,0.5286532951289399,0.49570200573065903,0.5100286532951289,0.5133202979286824,0.010982467786183014,37
1.939896535873413,0.20212764421411403,0.05990762710571289,0.0006118929369312828,3,4,5,200,2,3,0.3,"{'forest__max_depth': 3, 'forest__min_samples_leaf': 4, 'forest__min_samples_split': 5, 'forest__n_estimators': 200, 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.3}",0.45064377682403434,0.47277936962750716,0.47564469914040114,0.4297994269340974,0.45702005730659023,0.4571774659665261,0.01659354688728683,151
2.8483196258544923,0.5345979878833312,0.06085867881774902,0.0021927807105332183,3,4,5,200,2,3,0.5,"{'forest__max_depth': 3, 'forest__min_samples_leaf': 4, 'forest__min_samples_split': 5, 'forest__n_estimators': 200, 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5}",0.5121602288984263,0.5200573065902578,0.5272206303724928,0.46131805157593125,0.5143266475644699,0.5070165730003156,0.023437209361904222,79
1.8987989902496338,0.1675681725787455,0.058245182037353516,0.0009837239099086672,3,4,5,200,2,5,0.3,"{'forest__max_depth': 3, 'forest__min_samples_leaf': 4, 'forest__min_samples_split': 5, 'forest__n_estimators': 200, 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.3}",0.45064377682403434,0.4699140401146132,0.47564469914040114,0.4283667621776504,0.45415472779369626,0.45574480121007904,0.016582394720236867,163
2.6273570537567137,0.26228971898542985,0.06098995208740234,0.001497138289526736,3,4,5,200,2,5,0.5,"{'forest__max_depth': 3, 'forest__min_samples_leaf': 4, 'forest__min_samples_split': 5, 'forest__n_estimators': 200, 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.5}",0.5121602288984263,0.5200573065902578,0.5286532951289399,0.497134670487106,0.5085959885386819,0.5133202979286823,0.010640747002858046,43
