mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_preprocessor__poly__degree,param_smote__k_neighbors,param_smote__sampling_strategy,param_tree__criterion,param_tree__max_depth,param_tree__min_samples_leaf,param_tree__min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.2558899879455566,0.01738007089001752,0.020351648330688477,0.0008412995291293592,2,3,0.3,gini,4,5,5,"{'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.3, 'tree__criterion': 'gini', 'tree__max_depth': 4, 'tree__min_samples_leaf': 5, 'tree__min_samples_split': 5}",0.5178236397748592,0.4446064139941691,0.5041876046901173,0.4810810810810811,0.49825783972125437,0.48919131585229625,0.02522098288696684,79
0.5818994522094727,0.6181670646432025,0.019459247589111328,0.000213807369224495,2,3,0.3,gini,5,3,4,"{'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.3, 'tree__criterion': 'gini', 'tree__max_depth': 5, 'tree__min_samples_leaf': 3, 'tree__min_samples_split': 4}",0.5121042830540037,0.4776579352850539,0.5050847457627119,0.47755834829443444,0.4982876712328767,0.4941385967258161,0.014186724236533683,61
0.290573787689209,0.017318693656986482,0.02009744644165039,0.000735662884125958,2,3,0.3,gini,5,3,5,"{'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.3, 'tree__criterion': 'gini', 'tree__max_depth': 5, 'tree__min_samples_leaf': 3, 'tree__min_samples_split': 5}",0.5121042830540037,0.4776579352850539,0.5050847457627119,0.47755834829443444,0.4982876712328767,0.4941385967258161,0.014186724236533683,61
0.29745049476623536,0.014767758317291605,0.02024807929992676,0.0006322760674676234,2,3,0.3,gini,5,4,4,"{'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.3, 'tree__criterion': 'gini', 'tree__max_depth': 5, 'tree__min_samples_leaf': 4, 'tree__min_samples_split': 4}",0.5111940298507462,0.4776579352850539,0.5050847457627119,0.47755834829443444,0.4982876712328767,0.49395654608516465,0.013959025212919356,63
0.2806267738342285,0.003730683573065605,0.020005512237548827,0.0003139874529915531,2,3,0.3,gini,5,4,5,"{'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.3, 'tree__criterion': 'gini', 'tree__max_depth': 5, 'tree__min_samples_leaf': 4, 'tree__min_samples_split': 5}",0.5111940298507462,0.4776579352850539,0.5050847457627119,0.47755834829443444,0.4982876712328767,0.49395654608516465,0.013959025212919356,63
0.2988149642944336,0.015187774640169377,0.020963191986083984,0.001521618401041565,2,3,0.3,gini,5,5,4,"{'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.3, 'tree__criterion': 'gini', 'tree__max_depth': 5, 'tree__min_samples_leaf': 5, 'tree__min_samples_split': 4}",0.507380073800738,0.4776579352850539,0.5050847457627119,0.47755834829443444,0.4974271012006861,0.4930216408687249,0.013009596789929852,65
0.28044900894165037,0.007349561579757639,0.019940280914306642,0.0003198928312375151,2,3,0.3,gini,5,5,5,"{'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.3, 'tree__criterion': 'gini', 'tree__max_depth': 5, 'tree__min_samples_leaf': 5, 'tree__min_samples_split': 5}",0.507380073800738,0.4776579352850539,0.5050847457627119,0.47755834829443444,0.4974271012006861,0.4930216408687249,0.013009596789929852,65
0.22603182792663573,0.016954261683622247,0.022229099273681642,0.002809861844992617,2,3,0.3,entropy,3,3,4,"{'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.3, 'tree__criterion': 'entropy', 'tree__max_depth': 3, 'tree__min_samples_leaf': 3, 'tree__min_samples_split': 4}",0.4512022630834512,0.4702702702702703,0.47137150466045274,0.44359756097560976,0.47560975609756095,0.46241027101746895,0.012616237188685289,229
0.21132206916809082,0.009831504434565812,0.020691299438476564,0.002137312612881062,2,3,0.3,entropy,3,3,5,"{'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.3, 'tree__criterion': 'entropy', 'tree__max_depth': 3, 'tree__min_samples_leaf': 3, 'tree__min_samples_split': 5}",0.4512022630834512,0.4702702702702703,0.47137150466045274,0.44359756097560976,0.47560975609756095,0.46241027101746895,0.012616237188685289,229
0.20615787506103517,0.004409359233698842,0.022094106674194335,0.0038400508575252832,2,3,0.3,entropy,3,4,4,"{'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.3, 'tree__criterion': 'entropy', 'tree__max_depth': 3, 'tree__min_samples_leaf': 4, 'tree__min_samples_split': 4}",0.4512022630834512,0.4702702702702703,0.47137150466045274,0.44359756097560976,0.47560975609756095,0.46241027101746895,0.012616237188685289,229
0.231314754486084,0.011924388538561079,0.023527145385742188,0.0020374116669561126,2,3,0.3,entropy,3,4,5,"{'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.3, 'tree__criterion': 'entropy', 'tree__max_depth': 3, 'tree__min_samples_leaf': 4, 'tree__min_samples_split': 5}",0.4512022630834512,0.4702702702702703,0.47137150466045274,0.44359756097560976,0.47560975609756095,0.46241027101746895,0.012616237188685289,229
0.21223926544189453,0.004490591566355663,0.02196159362792969,0.002016326735151063,2,3,0.3,entropy,3,5,4,"{'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.3, 'tree__criterion': 'entropy', 'tree__max_depth': 3, 'tree__min_samples_leaf': 5, 'tree__min_samples_split': 4}",0.4512022630834512,0.4702702702702703,0.47137150466045274,0.44359756097560976,0.47560975609756095,0.46241027101746895,0.012616237188685289,229
0.21126093864440917,0.003201717772903007,0.022121238708496093,0.0024546959055243957,2,3,0.3,entropy,3,5,5,"{'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.3, 'tree__criterion': 'entropy', 'tree__max_depth': 3, 'tree__min_samples_leaf': 5, 'tree__min_samples_split': 5}",0.4512022630834512,0.4702702702702703,0.47137150466045274,0.44359756097560976,0.47560975609756095,0.46241027101746895,0.012616237188685289,229
0.24822726249694824,0.009227756844318962,0.02144317626953125,0.001726627727794,2,3,0.3,entropy,4,3,4,"{'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.3, 'tree__criterion': 'entropy', 'tree__max_depth': 4, 'tree__min_samples_leaf': 3, 'tree__min_samples_split': 4}",0.4578488372093023,0.466484268125855,0.4689922480620155,0.45663956639566394,0.4666666666666667,0.46332631729190066,0.005058631920005464,205
0.248585844039917,0.009722258166082227,0.020306396484375,0.0006584783527467097,2,3,0.3,entropy,4,3,5,"{'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.3, 'tree__criterion': 'entropy', 'tree__max_depth': 4, 'tree__min_samples_leaf': 3, 'tree__min_samples_split': 5}",0.4578488372093023,0.466484268125855,0.4689922480620155,0.45663956639566394,0.4666666666666667,0.46332631729190066,0.005058631920005464,205
0.24874706268310548,0.009695197592284653,0.020529937744140626,0.001098332610358196,2,3,0.3,entropy,4,4,4,"{'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.3, 'tree__criterion': 'entropy', 'tree__max_depth': 4, 'tree__min_samples_leaf': 4, 'tree__min_samples_split': 4}",0.4578488372093023,0.466484268125855,0.4689922480620155,0.45663956639566394,0.4666666666666667,0.46332631729190066,0.005058631920005464,205
0.2441173553466797,0.0065731553829214565,0.020930147171020506,0.001238937402007923,2,3,0.3,entropy,4,4,5,"{'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.3, 'tree__criterion': 'entropy', 'tree__max_depth': 4, 'tree__min_samples_leaf': 4, 'tree__min_samples_split': 5}",0.4578488372093023,0.466484268125855,0.4689922480620155,0.45663956639566394,0.4666666666666667,0.46332631729190066,0.005058631920005464,205
0.24460783004760742,0.006821780962107961,0.021433305740356446,0.0023257480988544193,2,3,0.3,entropy,4,5,4,"{'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.3, 'tree__criterion': 'entropy', 'tree__max_depth': 4, 'tree__min_samples_leaf': 5, 'tree__min_samples_split': 4}",0.4578488372093023,0.466484268125855,0.4689922480620155,0.45663956639566394,0.4666666666666667,0.46332631729190066,0.005058631920005464,205
0.24761691093444824,0.0066643896551102045,0.020396709442138672,0.001241177784971999,2,3,0.3,entropy,4,5,5,"{'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.3, 'tree__criterion': 'entropy', 'tree__max_depth': 4, 'tree__min_samples_leaf': 5, 'tree__min_samples_split': 5}",0.4578488372093023,0.466484268125855,0.4689922480620155,0.45663956639566394,0.4666666666666667,0.46332631729190066,0.005058631920005464,205
0.27604150772094727,0.0009762724780091307,0.019439840316772462,0.00022231734647573586,2,3,0.3,entropy,5,3,4,"{'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.3, 'tree__criterion': 'entropy', 'tree__max_depth': 5, 'tree__min_samples_leaf': 3, 'tree__min_samples_split': 4}",0.49825783972125437,0.49298597194388777,0.5086206896551724,0.4704,0.5017241379310344,0.49439772785026975,0.013028840221190703,55
0.28625998497009275,0.008171945762667754,0.019771337509155273,0.00029810618199631724,2,3,0.3,entropy,5,3,5,"{'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.3, 'tree__criterion': 'entropy', 'tree__max_depth': 5, 'tree__min_samples_leaf': 3, 'tree__min_samples_split': 5}",0.49825783972125437,0.49298597194388777,0.5086206896551724,0.4704,0.5017241379310344,0.49439772785026975,0.013028840221190703,55
0.285282564163208,0.00973696685479393,0.02005481719970703,0.0006524731519492808,2,3,0.3,entropy,5,4,4,"{'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.3, 'tree__criterion': 'entropy', 'tree__max_depth': 5, 'tree__min_samples_leaf': 4, 'tree__min_samples_split': 4}",0.4965277777777778,0.4939759036144578,0.5086206896551724,0.4704,0.5017241379310344,0.4942497017956885,0.012934182300913215,57
0.29428653717041015,0.013231689731931532,0.01976151466369629,0.00016595312861377636,2,3,0.3,entropy,5,4,5,"{'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.3, 'tree__criterion': 'entropy', 'tree__max_depth': 5, 'tree__min_samples_leaf': 4, 'tree__min_samples_split': 5}",0.4965277777777778,0.4939759036144578,0.5086206896551724,0.4704,0.5017241379310344,0.4942497017956885,0.012934182300913215,57
0.2933654308319092,0.010698892647601915,0.01977396011352539,0.00021783218871252954,2,3,0.3,entropy,5,5,4,"{'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.3, 'tree__criterion': 'entropy', 'tree__max_depth': 5, 'tree__min_samples_leaf': 5, 'tree__min_samples_split': 4}",0.4965277777777778,0.4939759036144578,0.5086206896551724,0.4704,0.5017241379310344,0.4942497017956885,0.012934182300913215,57
0.6096993446350097,0.6320321452332808,0.020106935501098634,0.0007779144928000922,2,3,0.3,entropy,5,5,5,"{'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.3, 'tree__criterion': 'entropy', 'tree__max_depth': 5, 'tree__min_samples_leaf': 5, 'tree__min_samples_split': 5}",0.4965277777777778,0.4939759036144578,0.5086206896551724,0.4704,0.5017241379310344,0.4942497017956885,0.012934182300913215,57
0.2740504264831543,0.016868661553774915,0.021593236923217775,0.0014409049798047113,2,3,0.5,gini,3,3,4,"{'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'gini', 'tree__max_depth': 3, 'tree__min_samples_leaf': 3, 'tree__min_samples_split': 4}",0.5174953959484346,0.4402420574886536,0.5103448275862069,0.47755834829443444,0.45702005730659023,0.48053213732486394,0.029799432376752283,101
0.26682367324829104,0.006874502675825836,0.020155620574951173,0.0003052495107397637,2,3,0.5,gini,3,3,5,"{'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'gini', 'tree__max_depth': 3, 'tree__min_samples_leaf': 3, 'tree__min_samples_split': 5}",0.5174953959484346,0.4402420574886536,0.5103448275862069,0.47755834829443444,0.45702005730659023,0.48053213732486394,0.029799432376752283,101
0.25661311149597166,0.003922105655746603,0.02129807472229004,0.0013288842715278339,2,3,0.5,gini,3,4,4,"{'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'gini', 'tree__max_depth': 3, 'tree__min_samples_leaf': 4, 'tree__min_samples_split': 4}",0.5174953959484346,0.4402420574886536,0.5103448275862069,0.47755834829443444,0.45702005730659023,0.48053213732486394,0.029799432376752283,101
0.26135711669921874,0.005066552885394302,0.021270036697387695,0.001176215021341382,2,3,0.5,gini,3,4,5,"{'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'gini', 'tree__max_depth': 3, 'tree__min_samples_leaf': 4, 'tree__min_samples_split': 5}",0.5174953959484346,0.4402420574886536,0.5103448275862069,0.47755834829443444,0.45702005730659023,0.48053213732486394,0.029799432376752283,101
0.25573954582214353,0.0028933835580387543,0.02071533203125,0.0011945948438023722,2,3,0.5,gini,3,5,4,"{'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'gini', 'tree__max_depth': 3, 'tree__min_samples_leaf': 5, 'tree__min_samples_split': 4}",0.5174953959484346,0.4402420574886536,0.5103448275862069,0.47755834829443444,0.45702005730659023,0.48053213732486394,0.029799432376752283,101
0.2642810821533203,0.0067073022521920425,0.01953468322753906,0.0002177376832546191,2,3,0.5,gini,3,5,5,"{'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'gini', 'tree__max_depth': 3, 'tree__min_samples_leaf': 5, 'tree__min_samples_split': 5}",0.5174953959484346,0.4402420574886536,0.5103448275862069,0.47755834829443444,0.45702005730659023,0.48053213732486394,0.029799432376752283,101
0.3004008769989014,0.01128136090619132,0.01933712959289551,0.0003913217064658719,2,3,0.5,gini,4,3,4,"{'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'gini', 'tree__max_depth': 4, 'tree__min_samples_leaf': 3, 'tree__min_samples_split': 4}",0.49504950495049505,0.43010752688172044,0.47058823529411764,0.46115702479338844,0.4921135646687697,0.4698031713176983,0.023606132151339415,133
0.2966127872467041,0.002444661633651805,0.019296598434448243,0.000371546097809957,2,3,0.5,gini,4,3,5,"{'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'gini', 'tree__max_depth': 4, 'tree__min_samples_leaf': 3, 'tree__min_samples_split': 5}",0.49504950495049505,0.43010752688172044,0.47058823529411764,0.46115702479338844,0.4921135646687697,0.4698031713176983,0.023606132151339415,133
0.29871649742126466,0.002358799599676891,0.01942787170410156,0.00020395393847515728,2,3,0.5,gini,4,4,4,"{'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'gini', 'tree__max_depth': 4, 'tree__min_samples_leaf': 4, 'tree__min_samples_split': 4}",0.49504950495049505,0.43010752688172044,0.47058823529411764,0.46115702479338844,0.4921135646687697,0.4698031713176983,0.023606132151339415,133
0.3004578113555908,0.0009573492365140471,0.019368839263916016,0.000264670542573173,2,3,0.5,gini,4,4,5,"{'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'gini', 'tree__max_depth': 4, 'tree__min_samples_leaf': 4, 'tree__min_samples_split': 5}",0.49504950495049505,0.43010752688172044,0.47058823529411764,0.46115702479338844,0.4921135646687697,0.4698031713176983,0.023606132151339415,133
0.2964933395385742,0.0048462692449557365,0.018981409072875977,0.00011545707650303449,2,3,0.5,gini,4,5,4,"{'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'gini', 'tree__max_depth': 4, 'tree__min_samples_leaf': 5, 'tree__min_samples_split': 4}",0.49504950495049505,0.43010752688172044,0.47058823529411764,0.46115702479338844,0.4921135646687697,0.4698031713176983,0.023606132151339415,133
0.2932711124420166,0.004105426050962226,0.018874120712280274,0.0002003445038503928,2,3,0.5,gini,4,5,5,"{'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'gini', 'tree__max_depth': 4, 'tree__min_samples_leaf': 5, 'tree__min_samples_split': 5}",0.49504950495049505,0.43010752688172044,0.47058823529411764,0.46115702479338844,0.4921135646687697,0.4698031713176983,0.023606132151339415,133
0.3374777317047119,0.008779106585420096,0.019964218139648438,0.001968673329673026,2,3,0.5,gini,5,3,4,"{'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'gini', 'tree__max_depth': 5, 'tree__min_samples_leaf': 3, 'tree__min_samples_split': 4}",0.5009041591320073,0.450199203187251,0.47575757575757577,0.46320346320346323,0.5110294117647058,0.48021876260900065,0.02274984958442292,107
0.33559269905090333,0.006393438964225491,0.019309091567993163,0.0003569572646317776,2,3,0.5,gini,5,3,5,"{'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'gini', 'tree__max_depth': 5, 'tree__min_samples_leaf': 3, 'tree__min_samples_split': 5}",0.5009041591320073,0.450199203187251,0.47575757575757577,0.46320346320346323,0.5110294117647058,0.48021876260900065,0.02274984958442292,107
0.336821174621582,0.007357143041648051,0.01955523490905762,0.00019284927693316266,2,3,0.5,gini,5,4,4,"{'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'gini', 'tree__max_depth': 5, 'tree__min_samples_leaf': 4, 'tree__min_samples_split': 4}",0.5009041591320073,0.45105820105820105,0.47655068078668683,0.46320346320346323,0.5110294117647058,0.48054918318901285,0.02249421894614141,99
0.3384421348571777,0.0019560150572576207,0.019562292098999023,0.00023492075485848427,2,3,0.5,gini,5,4,5,"{'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'gini', 'tree__max_depth': 5, 'tree__min_samples_leaf': 4, 'tree__min_samples_split': 5}",0.5009041591320073,0.45105820105820105,0.47655068078668683,0.46320346320346323,0.5110294117647058,0.48054918318901285,0.02249421894614141,99
0.3426884651184082,0.005433618151860743,0.019661903381347656,0.00035840014678498107,2,3,0.5,gini,5,5,4,"{'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'gini', 'tree__max_depth': 5, 'tree__min_samples_leaf': 5, 'tree__min_samples_split': 4}",0.5009041591320073,0.45285524568393093,0.47655068078668683,0.4633093525179856,0.5110294117647058,0.4809297699770633,0.02201271953081973,97
0.3413525581359863,0.005247332029603459,0.019313812255859375,0.00047345240438539276,2,3,0.5,gini,5,5,5,"{'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'gini', 'tree__max_depth': 5, 'tree__min_samples_leaf': 5, 'tree__min_samples_split': 5}",0.5009041591320073,0.45285524568393093,0.47655068078668683,0.4633093525179856,0.5110294117647058,0.4809297699770633,0.02201271953081973,97
0.27199997901916506,0.0047023213335739625,0.019693946838378905,0.0003661417833738191,2,3,0.5,entropy,3,3,4,"{'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'entropy', 'tree__max_depth': 3, 'tree__min_samples_leaf': 3, 'tree__min_samples_split': 4}",0.47186147186147187,0.4489208633093525,0.47137150466045274,0.44359756097560976,0.36466165413533835,0.44008261098844503,0.03941492401551441,283
0.5835090637207031,0.601170427887827,0.019976091384887696,0.0003655957292212681,2,3,0.5,entropy,3,3,5,"{'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'entropy', 'tree__max_depth': 3, 'tree__min_samples_leaf': 3, 'tree__min_samples_split': 5}",0.47186147186147187,0.4489208633093525,0.47137150466045274,0.44359756097560976,0.36466165413533835,0.44008261098844503,0.03941492401551441,283
0.28767976760864256,0.005594869764069847,0.02000741958618164,0.0001516757764182797,2,3,0.5,entropy,3,4,4,"{'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'entropy', 'tree__max_depth': 3, 'tree__min_samples_leaf': 4, 'tree__min_samples_split': 4}",0.47186147186147187,0.4489208633093525,0.47137150466045274,0.44359756097560976,0.36466165413533835,0.44008261098844503,0.03941492401551441,283
0.29230551719665526,0.005193796083142999,0.020163679122924806,0.0002834883569045591,2,3,0.5,entropy,3,4,5,"{'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'entropy', 'tree__max_depth': 3, 'tree__min_samples_leaf': 4, 'tree__min_samples_split': 5}",0.47186147186147187,0.4489208633093525,0.47137150466045274,0.44359756097560976,0.36466165413533835,0.44008261098844503,0.03941492401551441,283
0.2880989074707031,0.00802880097280246,0.020323848724365233,0.00019310766351362925,2,3,0.5,entropy,3,5,4,"{'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5, 'tree__criterion': 'entropy', 'tree__max_depth': 3, 'tree__min_samples_leaf': 5, 'tree__min_samples_split': 4}",0.47186147186147187,0.4489208633093525,0.47137150466045274,0.44359756097560976,0.36466165413533835,0.44008261098844503,0.03941492401551441,283
